time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
3.5099999999999993,0.35100000000000003,0.0,0.0,0.05342626766777721,-0.025158791046856588,0.043457432792708105,0.02393812976104803,0.024190657486655293,0.019519839633646306,0.012744083528019902,1.1992459666808146
3.542499999999999,0.35425,0.0,0.0,0.05420552421380981,-0.02437139725337712,0.0440929320365463,0.024015860986554956,0.024264106606451258,0.01958762204476052,0.012493010095308725,1.1723974687273817
3.5749999999999993,0.35750000000000004,0.0,0.0,0.05498728194869995,-0.023581639501896682,0.044730616347951585,0.0240920521956568,0.024336135592941163,0.01965430803292071,0.012237648768465738,1.145584974681526
3.607499999999999,0.36075,0.0,0.0,0.05577149112478088,-0.02278956358129532,0.045370450355275385,0.024166721984793083,0.024406766877354755,0.019719913683566865,0.011978025916601001,1.118811357536295
3.6399999999999992,0.36400000000000005,0.0,0.0,0.056558102594754946,-0.021995214557078507,0.04601239920541472,0.024239888704245555,0.024476022544709708,0.01978445482245893,0.011714168471745307,1.0920796155437948
3.672499999999999,0.36725,0.0,0.0,0.05734706780378368,-0.02119863678254258,0.04665642855544084,0.02431157046367443,0.02454392433912421,0.01984794701986887,0.011446103926608206,1.065392878868494
3.704999999999999,0.37050000000000005,0.0,0.0,0.058138338781756116,-0.0203998739097687,0.04730250456436309,0.024381785137541915,0.024610493669045053,0.01991040559470443,0.011173860331989943,1.0387544166301819
3.737499999999999,0.37375,0.0,0.0,0.05893186813573138,-0.019598968900448356,0.04795059388502576,0.02445055037042504,0.02467575161239862,0.019971845618572782,0.010897466293854763,1.012167644360914
3.769999999999999,0.37700000000000006,0.0,0.0,0.05972760898546301,-0.018795964483844966,0.04860066372368027,0.02451772936333896,0.024738576589255587,0.02003246877264376,0.01061895553465384,0.9856361341811377
3.802499999999999,0.38025000000000003,0.0,0.0,0.060525468839116275,-0.017991245441850424,0.04925273885647984,0.024580013802311774,0.02477423429641136,0.02009646700117847,0.010379719334231069,0.9591653733648934
3.8349999999999986,0.3835,0.0,0.0,0.06132518857516968,-0.01718645218226997,0.04990706458828929,0.024631084011879814,0.024734656099080658,0.020172591608392788,0.010261256479001944,0.9327674519565963
3.867499999999999,0.38675000000000004,0.0,0.0,0.06212629463736047,-0.016384881403468325,0.05056420365507837,0.024664169297048014,0.024566685562342323,0.020271546309112317,0.010354281875700607,0.9064631415761096
3.8999999999999986,0.39,0.0,0.0,0.0629280879045452,-0.015591633210714257,0.0512250999741327,0.02467216243191591,0.024212435149480308,0.02040613031391887,0.01075763774041528,0.8802826850779012
3.9324999999999988,0.39325000000000004,0.0,0.0,0.06372963315651246,-0.014813770852201211,0.051891151276681154,0.024647648226094755,0.02360893244051564,0.020591518980792648,0.011577820085652639,0.8542666567797639
3.9649999999999985,0.3965,0.0,0.0,0.06452974987249525,-0.014060490325274783,0.0525642909896243,0.024582958200890535,0.022687875729420777,0.02084555012095646,0.012927715191016745,0.828466880000123
3.9974999999999987,0.39975000000000005,0.0,0.0,0.06532700533931653,-0.013343295296151525,0.05324707929504845,0.024470259534676905,0.02137556404869129,0.021188998950934356,0.014924278096738021,0.8029473793190071
4.0299999999999985,0.403,0.0,0.0,0.06611971133659297,-0.012676170306780752,0.05394280260115222,0.024301687980949543,0.019593089289273245,0.021645815461569833,0.01768484105126342,0.777785332136013
4.062499999999999,0.40625000000000006,0.0,0.0,0.0669059260042613,-0.01207574196806406,0.05465557961571993,0.024069535776302723,0.017256904852393076,0.022243285753808212,0.021321713855945033,0.7530719669402683
4.094999999999999,0.40950000000000003,0.0,0.0,0.06768346286885363,-0.011561413645846126,0.0553904707216131,0.023766506199551386,0.014279914592626189,0.023012063480656108,0.025934751424583156,0.7289133335588234
4.1274999999999995,0.41275000000000006,0.0,0.0,0.06844990937712302,-0.011155454006493589,0.05615358531417586,0.02338604571999,0.010573253860936022,0.023985999385816005,0.03160164809596818,0.7054308432496335
4.159999999999999,0.41600000000000004,0.0,0.0,0.06920265759881038,-0.010883013851265843,0.05695217910676284,0.02292276157046333,0.0060489539317886845,0.025201677708644565,0.038365915277612704,0.6827614444854347
4.192499999999999,0.41925,0.0,0.0,0.06993894991649363,-0.01077203939391722,0.057794730160974764,0.022372925779571572,0.0006236798920729158,0.02669755160144958,0.046222856992351576,0.6610572658741696
4.225,0.42250000000000004,0.0,0.0,0.07065594237539186,-0.010853044469551777,0.058690978734594945,0.02173505472415169,-0.00577630757316437,0.028512562225594083,0.05510441801889778,0.6404845256592585
4.257499999999999,0.42575,0.0,0.0,0.07134516819378875,-0.011158700711416284,0.05965191241309825,0.020512790162752495,-0.013208866712908557,0.03068412354633484,0.0650460054369099,0.621224238558972
4.29,0.42900000000000005,0.0,0.0,0.07198420602079834,-0.011723196443132706,0.060689672496310965,0.018801942151635373,-0.02170812847706005,0.03324530213145047,0.07579370541774288,0.6034724518189297
4.3225,0.43225,0.0,0.0,0.07256664601766312,-0.012581332934412425,0.061817359243955934,0.01703146694326925,-0.03127633735097691,0.036221446200205586,0.08683626818045587,0.5874207163285753
4.355,0.43550000000000005,0.0,0.0,0.07309073025106934,-0.013767362477199613,0.06304872162621829,0.015213120349380197,-0.0418762548611788,0.03962648754952153,0.09775258041362085,0.5732563642318387
4.3875,0.43875000000000003,0.0,0.0,0.07355514915573814,-0.015313592637781792,0.06439772292487195,0.013362712927606882,-0.05342452271591803,0.04345905508363241,0.10805282050193173,0.5611573403234574
4.420000000000001,0.44200000000000006,0.0,0.0,0.07395916858859612,-0.01724881406126342,0.06587798531430936,0.01149974656458182,-0.06578773747123029,0.04769903174105725,0.11721329562424217,0.5512838218064645
4.452500000000001,0.44525000000000003,0.0,0.0,0.07430273768735447,-0.019596665844976782,0.06750213919836676,0.009646591015734042,-0.07878276285743505,0.05230525635062335,0.12472486513277098,0.5437694045060089
4.485000000000001,0.44850000000000007,0.0,0.0,0.07458656248470615,-0.022374095965066614,0.06928112603603968,0.007827209568971835,-0.09218239364078755,0.05721506416146625,0.1301490988881013,0.5387126788148231
4.517500000000001,0.45175000000000004,0.0,0.0,0.07481213211757799,-0.025590097992269703,0.07122352328748734,0.006065542977279265,-0.10572664871013078,0.06234616126763623,0.1331725878897196,0.5361701613215026
4.550000000000001,0.455,0.0,0.0,0.07498168964663163,-0.029244896051227275,0.07333497016988987,0.004383757510289825,-0.11913881441637134,0.06760092807311958,0.13364820417310394,0.5361515193546402
4.582500000000001,0.45825000000000005,0.0,0.0,0.07509814727911225,-0.03332970215924433,0.07561776777261332,0.0028006206589388264,-0.1321442100371935,0.07287273370553918,0.13161385382321297,0.5386177912872601
