time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
8.90499999999999,0.8905000000000001,0.0,0.0,0.007550356030867171,-0.5287447716271461,0.2956653691201073,0.017834137379362902,-0.0892774936535143,0.11659994622176115,0.11426133245695343,0.8024319840666545
8.93749999999999,0.89375,0.0,0.0,0.008135136356970824,-0.5316379300195051,0.2994636421119435,0.01813499873394539,-0.088733791704917,0.11709124819223328,0.11355500173827804,0.8113374458181345
8.96999999999999,0.8970000000000001,0.0,0.0,0.008728038158953197,-0.5345106500863762,0.3032732447521642,0.018335037471182272,-0.08802231286639833,0.11730062844557378,0.11302738996009389,0.8202985951483561
9.00249999999999,0.9002500000000001,0.0,0.0,0.009325896365720624,-0.5373577281690994,0.30708535886968785,0.01844119726609809,-0.08715834329465656,0.11724941262258154,0.11267594648364813,0.8292630161410861
9.03499999999999,0.9035000000000001,0.0,0.0,0.009925777463329129,-0.5401744516222133,0.3108918698759169,0.018460750683243474,-0.0861567661289218,0.11695948355515644,0.11249411223852389,0.838182840793241
9.067499999999988,0.9067500000000001,0.0,0.0,0.010524987084965508,-0.5429565815320101,0.3146853766910727,0.018401113463832858,-0.08503181575059354,0.11645279269528573,0.11247236166845459,0.84701477110773
9.099999999999987,0.91,0.0,0.0,0.011121072051895775,-0.5457003285484514,0.31845918723461053,0.018269688680200277,-0.08379689839702154,0.11575095962856911,0.11259913298183692,0.8557200172624022
9.132499999999988,0.9132500000000001,0.0,0.0,0.011711817821120608,-0.548402323851412,0.322207302257888,0.018073739640736948,-0.08246447066271725,0.11487495401366032,0.11286162587298774,0.8642641694618426
9.164999999999988,0.9165000000000001,0.0,0.0,0.012295242242402495,-0.5510595869890328,0.32592439007574303,0.017820289466746585,-0.08104596704642543,0.11384485216660087,0.11324645994318555,0.8688842837755142
9.197499999999987,0.9197500000000001,0.0,0.0,0.012869586449454965,-0.553669492040874,0.32960575448046187,0.01751604468435962,-0.07955176792209562,0.11267965940882406,0.11374019728903251,0.856422905075483
9.229999999999986,0.923,0.0,0.0,0.013433303618513179,-0.5562297332874176,0.33324729782584195,0.017167339896566602,-0.07799119992047251,0.11139718896720245,0.11432973956594132,0.8441986535786277
9.262499999999987,0.9262500000000001,0.0,0.0,0.013985046230710925,-0.5587382913201601,0.33684548097196354,0.016780100544932133,-0.07637256154164905,0.11001398842965313,0.1150026138713367,0.8322211712503126
9.294999999999987,0.9295000000000001,0.0,0.0,0.014523652378783164,-0.56119340030825,0.3403972814974748,0.016359820870527238,-0.07470316775409908,0.10854530533406705,0.11574716365988547,0.8204988893117968
9.327499999999986,0.9327500000000001,0.0,0.0,0.015048131567722422,-0.5635935169501576,0.34390015132483837,0.01591155438418625,-0.07298940828485778,0.10700508425470803,0.11655266119538672,0.8090391764850956
9.359999999999985,0.936,0.0,0.0,0.015557650375686643,-0.5659372914816435,0.34735197467010137,0.0154399144147222,-0.07123681521083143,0.10540598863870278,0.11740935727123676,0.7978484774197293
9.392499999999984,0.93925,0.0,0.0,0.016051518267027835,-0.5682235409822997,0.3507510270242935,0.014949082588578123,-0.06945013628780965,0.1037594415571141,0.11830848250483361,0.7869324401446053
9.424999999999985,0.9425000000000001,0.0,0.0,0.016529173784252216,-0.5704512251192575,0.3540959356983805,0.014442823383048729,-0.06763341118386976,0.10207568041758494,0.11924221274406262,0.7762960318832779
9.457499999999985,0.9457500000000001,0.0,0.0,0.016990171289897427,-0.5726194243850542,0.35738564231624576,0.013924503172838953,-0.06579004841155178,0.10036382150560597,0.12020360924173805,0.765943642960485
9.489999999999984,0.9490000000000001,0.0,0.0,0.01743416838219803,-0.5747273208237986,0.3606193675181058,0.013397112446918357,-0.06392290128052726,0.09863193096091509,0.12118654240939009,0.7558791788279257
9.522499999999983,0.95225,0.0,0.0,0.017860914069250833,-0.5767741811925234,0.3637965780372959,0.012863290104455386,-0.06203434162633623,0.09688709944673009,0.12218560625055346,0.7461061404628822
9.554999999999984,0.9555000000000001,0.0,0.0,0.018270237754322984,-0.5787593424700663,0.3669169562336143,0.012325348942984853,-0.060126330420654725,0.09513551833194132,0.12319602904823575,0.7366276935582149
9.587499999999984,0.9587500000000001,0.0,0.0,0.018662039059071763,-0.5806821996014286,0.3699803721035522,0.011785301628906843,-0.05820048464510883,0.09338255568413767,0.12421358456327113,0.7274467270387405
